เลขที่ CIF,วันที่ประเมิน,Grade,การจัดส่ง
750703242,243112,18.sB+,ส่งเเล้ว
750820722,243051,18.sB+,ส่งเเล้ว
750674381,243143,21.sC+,ส่งเเล้ว
650000643,243051,20.sCC,ส่งเเล้ว
750749689,242900,19.sCCC,ส่งเเล้ว
380004866,1/5/2565 0:00,16.sBBB,ส่งเเล้ว
670014180,242921,20.sCC,ส่งเเล้ว
730014293,242926,16.sBBB,ส่งเเล้ว
nan,243133,19.sCCC,ส่งเเล้ว
620003014,242891,18.sB+,ส่งเเล้ว
750932611,243133,20.sCC,ส่งเเล้ว
630004832,243223,19.sCCC,ส่งเเล้ว
750931109,243102,18.sB+,ส่งเเล้ว
750346461,243195,17.sBB,ส่งเเล้ว
310001363,242956,17.sBB,ส่งเเล้ว
550002535,243195,16.sBBB,ส่งเเล้ว
590000927,242956,20.sCC,ส่งเเล้ว
670003558,243072,15.sA+,ส่งเเล้ว
620001500,242982,18.sB+,ส่งเเล้ว
nan,17/3/2565,20.sCC,ส่งเเล้ว
750157420,243226,18.sB+,ส่งเเล้ว
750217928,243017,20.sCC,ส่งเเล้ว
550001975,243020,19.sCCC,ส่งเเล้ว
730013476,243044,20.sCC,ส่งเเล้ว
750252585,243197,17.sBB,ส่งเเล้ว
750931504,243197,19.sCCC,ส่งเเล้ว
610024791,243197,17.sBB,ส่งเเล้ว
500000116,243197,22.sDDD,ส่งเเล้ว
730038524,243166,19.sCCC,ส่งเเล้ว
750910726,243166,16.sBBB,ส่งเเล้ว
750234856,243013,17.sBB,ส่งเเล้ว
750562727,242894,17.sBB,ส่งเเล้ว
750449121,243106,17.sBB,ส่งเเล้ว
750912432,243106,16.sBBB,ส่งเเล้ว
750552285,243075,15.sA+,ส่งเเล้ว
750838432,243137,20.sCC,ส่งเเล้ว
750388890,243106,17.sBB,ส่งเเล้ว
690001410,243045,18.sB+,ส่งเเล้ว
750442921,243167,21.sC+,ส่งเเล้ว
750854561,243075,18.sB+,ส่งเเล้ว
750431517,242925,21.sC+,ส่งเเล้ว
750717549,242925,17.sBB,ส่งเเล้ว
610007241,243137,21.sC+,ส่งเเล้ว
380004866,17/6/2565,18.sB+,ส่งเเล้ว
nan,243077,19.sCCC,ส่งเเล้ว
nan,243069,19.sCCC,ส่งเเล้ว
750326494,243074,16.sBBB,ส่งเเล้ว
750862034,243045,20.sCC,ส่งเเล้ว
540001844,243088,20.sCC,ส่งเเล้ว
610008392,243073,17.sBB,ส่งเเล้ว
610001552,243080,16.sBBB,ส่งเเล้ว
750375083,243077,19.sCCC,ส่งเเล้ว
nan,243081,17.sBB,ส่งเเล้ว
nan,243067,18.sB+,ส่งเเล้ว
nan,243074,19.sCCC,ส่งเเล้ว
680007661,243084,16.sBBB,ส่งเเล้ว
530004019,243066,15.sA+,ส่งเเล้ว
680010808,243083,17.sBB,ส่งเเล้ว
670003587,243077,15.sA+,ส่งเเล้ว
680011918,243069,16.sBBB,ส่งเเล้ว
680015550,243102,17.sBB,ส่งเเล้ว
610006490,243069,15.sA+,ส่งเเล้ว
330000519,243101,15.sA+,ส่งเเล้ว
750735539,243052,16.sBBB,ส่งเเล้ว
740000955,243073,17.sBB,ส่งเเล้ว
740001150,243073,17.sBB,ส่งเเล้ว
nan,242955,16.sBBB,ส่งเเล้ว
750289737,242927,19.sCCC,ส่งเเล้ว
750886588,242896,16.sBBB,ส่งเเล้ว
nan,242955,21.sC+,ส่งเเล้ว
750795156,243108,17.sBB,ส่งเเล้ว
730017532,242955,19.sCCC,ส่งเเล้ว
750790143,243139,16.sBBB,ส่งเเล้ว
610001474,243016,17.sBB,ส่งเเล้ว
nan,243169,20.sCC,ส่งเเล้ว
750909204,242896,16.sBBB,ส่งเเล้ว
610007241,242955,17.sBB,ส่งเเล้ว
750097208,243200,17.sBB,ส่งเเล้ว
750862034,243108,20.sCC,ส่งเเล้ว
nan,243108,18.sB+,ส่งเเล้ว
750865093,18/8/2565,17.sBB,ส่งเเล้ว
670017029,243123,15.sA+,ส่งเเล้ว
590000605,243122,15.sA+,ส่งเเล้ว
750102228,243110,18.sB+,ส่งเเล้ว
750886925,243090,16.sBBB,ส่งเเล้ว
610001199,243115,15.sA+,ส่งเเล้ว
750283546,243115,16.sBBB,ส่งเเล้ว
630002489,243116,15.sA+,ส่งเเล้ว
680013560,243017,15.sA+,ส่งเเล้ว
730002320,243095,15.sA+,ส่งเเล้ว
610005293,243123,15.sA+,ส่งเเล้ว
750307831,243117,16.sBBB,ส่งเเล้ว
730010101,243112,17.sBB,ส่งเเล้ว
610002728,243095,17.sBB,ส่งเเล้ว
680003180,243095,15.sA+,ส่งเเล้ว
480000611,243101,18.sB+,ส่งเเล้ว
610007241,243103,17.sBB,ส่งเเล้ว
310002940,243032,15.sA+,ส่งเเล้ว
730014293,243033,16.sBBB,ส่งเเล้ว
630002600,243040,15.sA+,ส่งเเล้ว
750914073,243061,15.sA+,ส่งเเล้ว
610021203,243033,15.sA+,ส่งเเล้ว
610001796,243039,17.sBB,ส่งเเล้ว
610012144,243054,16.sBBB,ส่งเเล้ว
750441945,243048,17.sBB,ส่งเเล้ว
nan,243056,16.sBBB,ส่งเเล้ว
nan,243035,18.sB+,ส่งเเล้ว
750275389,242898,17.sBB,ส่งเเล้ว
750764974,242968,16.sBBB,ส่งเเล้ว
580002321,242965,17.sBB,ส่งเเล้ว
550000757,242943,15.sA+,ส่งเเล้ว
nan,242936,17.sBB,ส่งเเล้ว
310011120,242957,16.sBBB,ส่งเเล้ว
750185563,242948,15.sA+,ส่งเเล้ว
610018730,242955,15.sA+,ส่งเเล้ว
730013484,242949,16.sBBB,ส่งเเล้ว
610024797,242977,15.sA+,ส่งเเล้ว
570000149,242977,15.sA+,ส่งเเล้ว
750086219,242977,17.sBB,ส่งเเล้ว
530006442,242975,18.sB+,ส่งเเล้ว
730015329,242964,16.sBBB,ส่งเเล้ว
320000378,242972,17.sBB,ส่งเเล้ว
540000299,242957,15.sA+,ส่งเเล้ว
750445970,242901,19.sCCC,ส่งเเล้ว
550001975,242900,17.sBB,ส่งเเล้ว
610022591,242923,17.sBB,ส่งเเล้ว
610007907,242895,17.sBB,ส่งเเล้ว
750092730,242891,16.sBBB,ส่งเเล้ว
710001598,242908,15.sA+,ส่งเเล้ว
750421967,242893,16.sBBB,ส่งเเล้ว
610001474,242909,16.sBBB,ส่งเเล้ว
360004272,242913,15.sA+,ส่งเเล้ว
760161763,242893,15.sA+,ส่งเเล้ว
620002966,242914,16.sBBB,ส่งเเล้ว
730014012,242914,16.sBBB,ส่งเเล้ว
670005095,242929,16.sBBB,ส่งเเล้ว
670000864,242926,17.sBB,ส่งเเล้ว
730022046,242922,17.sBB,ส่งเเล้ว
610012030,242933,16.sBBB,ส่งเเล้ว
360000916,242921,15.sA+,ส่งเเล้ว
670000960,242916,15.sA+,ส่งเเล้ว
310003026,242940,16.sBBB,ส่งเเล้ว
750907554,242927,16.sBBB,ส่งเเล้ว
730008403,242901,17.sBB,ส่งเเล้ว
680017576,243109,17.sBB,ส่งเเล้ว
730019503,243048,16.sBBB,ส่งเเล้ว
680018969,243017,17.sBB,ส่งเเล้ว
520004795,242928,17.sBB,ส่งเเล้ว
630004734,243109,16.sBBB,ส่งเเล้ว
nan,243078,17.sBB,ส่งเเล้ว
nan,243231,18.sB+,ส่งเเล้ว
nan,242928,17.sBB,ส่งเเล้ว
750797170,243231,16.sBBB,ส่งเเล้ว
750270320,243231,16.sBBB,ส่งเเล้ว
750798475,243048,16.sBBB,ส่งเเล้ว
750602260,242900,18.sB+,ส่งเเล้ว
750324685,243172,19.sCCC,ส่งเเล้ว
750842657,243051,17.sBB,ส่งเเล้ว
75067592,242900,20.sCC,ส่งเเล้ว
750755937,242931,20.sCC,ส่งเเล้ว
710000812,243081,19.sCCC,ส่งเเล้ว
750283624,242931,15.sA+,ส่งเเล้ว
750205256,243143,19.sCCC,ส่งเเล้ว
710810544,11/3/2565 0:00,22.sDDD,ส่งเเล้ว
730031738,28/2/2565,21.sC+,ส่งเเล้ว
750747123,243195,20.sCC,ส่งเเล้ว
530003423,242922,21.sC+,ส่งเเล้ว
680008547,242982,19.sCCC,ส่งเเล้ว
750728591,243164,17.sBB,ส่งเเล้ว
750797944,243073,17.sBB,ส่งเเล้ว
nan,20/4/2565,15.sA+,ส่งเเล้ว
750711560,243226,19.sCCC,ส่งเเล้ว
750894182,242982,18.sB+,ส่งเเล้ว
nan,29/4/2565,16.sBBB,ส่งเเล้ว
510000452,243197,19.sCCC,ส่งเเล้ว
750819755,243166,21.sC+,ส่งเเล้ว
750905839,243136,20.sCC,ส่งเเล้ว
nan,243135,15.sA+,ส่งเเล้ว
750798436,242925,16.sBBB,ส่งเเล้ว
nan,23/5/2565,16.sBBB,ส่งเเล้ว
750812560,242925,22.sDDD,ส่งเเล้ว
nan,20/6/2565,19.sCCC,ส่งเเล้ว
750908595,243167,16.sBBB,ส่งเเล้ว
540003710,242925,15.sA+,ส่งเเล้ว
540001262,243015,17.sBB,ส่งเเล้ว
nan,243015,21.sC+,ส่งเเล้ว
590001088,243087,17.sBB,ส่งเเล้ว
750590121,243080,18.sB+,ส่งเเล้ว
750741071,242927,19.sCCC,ส่งเเล้ว
750934139,242986,16.sBBB,ส่งเเล้ว
nan,243199,18.sB+,ส่งเเล้ว
750739745,243200,20.sCC,ส่งเเล้ว
750723233,242986,22.sDDD,ส่งเเล้ว
750856473,243108,20.sCC,ส่งเเล้ว
750929545,243016,18.sB+,ส่งเเล้ว
nan,243003,18.sB+,ส่งเเล้ว
750805203,242916,18.sB+,ส่งเเล้ว
750700734,242913,18.sB+,ส่งเเล้ว
670001877,242915,20.sCC,ส่งเเล้ว
750817639,242930,16.sBBB,ส่งเเล้ว
610008012,242921,18.sB+,ส่งเเล้ว
390001766,243117,16.sBBB,ส่งเเล้ว
nan,243106,19.sCCC,ส่งเเล้ว
750934530,242969,21.sC+,ส่งเเล้ว
680030356,242969,19.sCCC,ส่งเเล้ว
750406726,242948,15.sA+,ส่งเเล้ว
680009124,242972,21.sC+,ส่งเเล้ว
730018109,242915,14.sAA,ส่งเเล้ว
580013300,242902,20.sCC,ส่งเเล้ว
750070640,242986,21.sC+,ส่งเเล้ว
750540605,242928,16.sBBB,ส่งเเล้ว
750791403,243200,18.sB+,ส่งเเล้ว
510001317,242928,21.sC+,ส่งเเล้ว
750741071,242900,19.sCCC,ส่งเเล้ว
750745683,243081,22.sDDD,ส่งเเล้ว
750560001,243051,19.sCCC,ส่งเเล้ว
750867488,243051,19.sCCC,ส่งเเล้ว
nan,242931,19.sCCC,ส่งเเล้ว
750692413,243143,19.sCCC,ส่งเเล้ว
750708003,243112,14.sAA,ส่งเเล้ว
750905989,30/7/2565,6.B+,ส่งเเล้ว
750707073,4/12/2565 0:00,16.sBBB,ส่งเเล้ว
750772621,24/6/2565,18.sB+,ส่งเเล้ว
550002424,28/4/2565,16.sBBB,ส่งเเล้ว
750646634,8/4/2565 0:00,17.sBB,ส่งเเล้ว
680019514,23/11/2566,19.sCCC,ส่งเเล้ว
750699489,24/11/2566,16.sBBB,ส่งเเล้ว
750723958,8/3/2565 0:00,18.sB+,ส่งเเล้ว
510001299,24/11/2566,20.sCC,ส่งเเล้ว
310002385,17/5/2565,18.sB+,ส่งเเล้ว
750130166,17/11/2565,21.sC+,ส่งเเล้ว
750389379,22/11/2566,18.sB+,ส่งเเล้ว
750808964,21/11/2566,19.sCCC,ส่งเเล้ว
750814644,24/11/2566,16.sBBB,ส่งเเล้ว
750868182,21/11/2566,19.sCCC,ส่งเเล้ว
750906070,21/11/2566,17.sBB,ส่งเเล้ว
750931310,22/11/2566,19.sCCC,ส่งเเล้ว
580002468,24/11/2566,20.sCC,ส่งเเล้ว
730008896,23/11/2566,19.sCCC,ส่งเเล้ว
750899609,24/11/2566,17.sBB,ส่งเเล้ว
750752598,23/11/2566,17.sBB,ส่งเเล้ว
750669565,23/11/2566,17.sBB,ส่งเเล้ว
530006714,21/11/2566,20.sCC,ส่งเเล้ว
750865977,21/11/2566,19.sCCC,ส่งเเล้ว
750905378,18/4/2565,19.sCCC,ส่งเเล้ว
750897789,24/11/2566,18.sB+,ส่งเเล้ว
750692134,24/11/2566,17.sBB,ส่งเเล้ว
750225406,24/11/2566,17.sBB,ส่งเเล้ว
750924248,24/11/2566,18.sB+,ส่งเเล้ว
750794593,25/10/2565 0:00,7.CCC,ส่งเเล้ว
750434909,18/4/2565 0:00,5.BB,ส่งเเล้ว
750434909,10/11/2565 0:00,5.BB,ส่งเเล้ว
750933349,1/10/2565 0:00,9.C+,ส่งเเล้ว
750363096,8/11/2565 0:00,3.A+,ส่งเเล้ว
750907973,26/9/2565 0:00,7.CCC,ส่งเเล้ว
750801290,18/10/2565 0:00,6.B+,ส่งเเล้ว
750801933,18/10/2565 0:00,9.C+,ส่งเเล้ว
750747741,22/9/2565 0:00,6.B+,ส่งเเล้ว
750961820,15/9/2565 0:00,5.BB,ส่งเเล้ว
380007660,27/10/2565 0:00,5.BB,ส่งเเล้ว
750671692,14/6/2565 0:00,6.B+,ส่งเเล้ว
nan,18/2/2565 0:00,6.B+,ส่งเเล้ว
750873219,23/9/2565 0:00,6.B+,ส่งเเล้ว
nan,21/12/2564 0:00,18.sB+,ส่งเเล้ว
380004172,23/9/2565 0:00,19.sCCC,ส่งเเล้ว
750817734,19/12/2565 0:00,17.sBB,ส่งเเล้ว
750421742,2/3/2565 0:00,17.sBB,ส่งเเล้ว
750687431,14/12/2565 0:00,18.sB+,ส่งเเล้ว
750647721,26/10/2565 0:00,19.sCCC,ส่งเเล้ว
750428998,26/10/2565 0:00,18.sB+,ส่งเเล้ว
750677912,30/6/2565 0:00,17.sBB,ส่งเเล้ว
750903735,14/2/2565 0:00,19.sCCC,ส่งเเล้ว
750562727,6/6/2565 0:00,17.sBB,ส่งเเล้ว
750946371,30/5/2565,18.sB+,ส่งเเล้ว
750958850,13/6/2565,17.sBB,ส่งเเล้ว
750949496,8/7/2565 0:00,19.sCCC,ส่งเเล้ว
750958850,13/6/2565 0:00,17.sBB,ส่งเเล้ว
750909204,1/8/2565 0:00,16.sBBB,ส่งเเล้ว
750964344,27/9/2565 0:00,16.sBBB,ส่งเเล้ว
750964276,7/9/2565 0:00,17.sBB,ส่งเเล้ว
750747938,16/9/2565 0:00,20.sCC,ส่งเเล้ว
750747941,16/9/2565 0:00,18.sB+,ส่งเเล้ว
750812922,18/4/2565 0:00,15.sA+,ส่งเเล้ว
750906730,15/2/2565 0:00,19.sCCC,ส่งเเล้ว
750889221,21/7/2565 0:00,21.sC+,ส่งเเล้ว
750545889,28/11/2565 0:00,17.sBB,ส่งเเล้ว
750097991,28/2/2565 0:00,16.sBBB,ส่งเเล้ว
610004302,31/1/2566 0:00,20.sCC,ส่งเเล้ว
680004084,17/11/2565 0:00,16.sBBB,ส่งเเล้ว
680041844,23/9/2565 0:00,17.sBB,ส่งเเล้ว
750003910,23/9/2565 0:00,20.sCC,ส่งเเล้ว
750689517,10/10/2565 0:00,18.sB+,ส่งเเล้ว
530005771,15/9/2565 0:00,16.sBBB,ส่งเเล้ว
530005771,13/12/2564 0:00,18.sB+,ส่งเเล้ว
75526533,24/1/2565 0:00,17.sBB,ส่งเเล้ว
750465352,18/2/2565 0:00,17.sBB,ส่งเเล้ว
750906759,10/3/2565 0:00,17.sBB,ส่งเเล้ว
750595971,17/5/2565 0:00,15.sA+,ส่งเเล้ว
750451702,28/12/2565 0:00,17.sBB,ส่งเเล้ว
750397716,28/6/2565 0:00,17.sBB,ส่งเเล้ว
750602260,1/12/2565 0:00,18.sB+,ส่งเเล้ว
750797278,20/9/2565 0:00,19.sCCC,ส่งเเล้ว
750894559,27/4/2565 0:00,18.sB+,ส่งเเล้ว
750917636,10/1/2566 0:00,19.sCCC,ส่งเเล้ว
750013796,29/12/2565 0:00,17.sBB,ส่งเเล้ว
750013615,2/2/2565 0:00,16.sBBB,ส่งเเล้ว
750569124,14/3/2565 0:00,17.sBB,ส่งเเล้ว
750379084,9/3/2565 0:00,18.sB+,ส่งเเล้ว
750797346,1/11/2565 0:00,15.sA+,ส่งเเล้ว
750797980,31/10/2565 0:00,16.sBBB,ส่งเเล้ว
750457808,25/4/2565 0:00,18.sB+,ส่งเเล้ว
750852039,8/4/2565 0:00,16.sBBB,ส่งเเล้ว
750721106,1/8/2565 0:00,19.sCCC,ส่งเเล้ว
750777024,21/7/2565 0:00,16.sBBB,ส่งเเล้ว
750752867,25/11/2565 0:00,18.sB+,ส่งเเล้ว
750232917,3/11/2565 0:00,16.sBBB,ส่งเเล้ว
750455320,17/10/2565 0:00,3.A+,ส่งเเล้ว
750515631,18/4/2565 0:00,16.sBBB,ส่งเเล้ว
750796702,15/12/2565 0:00,18.sB+,ส่งเเล้ว
750912452,12/7/2565 0:00,17.sBB,ส่งเเล้ว
750520162,26/8/2565 0:00,20.sCC,ส่งเเล้ว
750908595,26/5/2565 0:00,16.sBBB,ส่งเเล้ว
750102024,27/4/2565 0:00,18.sB+,ส่งเเล้ว
750745683,7/12/2565 0:00,22.sDDD,ส่งเเล้ว
750867488,6/12/2565 0:00,19.sCCC,ส่งเเล้ว
750965953,18/11/2565,21.sC+,ส่งเเล้ว
750937826,20/6/2566 0:00,19.sCCC,ส่งเเล้ว
750937826,27/6/2565 0:00,18.sB+,ส่งเเล้ว
490000441,4/11/2565 0:00,18.sB+,ส่งเเล้ว
750461592,18/11/2565 0:00,17.sBB,ส่งเเล้ว
550003924,10/5/2565 0:00,17.sBB,ส่งเเล้ว
nan,14/9/2565 0:00,18.sB+,ส่งเเล้ว
nan,14/9/2565 0:00,17.sBB,ส่งเเล้ว
750897873,2/11/2565 0:00,17.sBB,ส่งเเล้ว
750903679,25/1/2565 0:00,20.sCC,ส่งเเล้ว
750964443,21/9/2565 0:00,18.sB+,ส่งเเล้ว
750086116,19/4/2565 0:00,17.sBB,ส่งเเล้ว
750381930,7/4/2565 0:00,18.sB+,ส่งเเล้ว
750406877,4/11/2565 0:00,21.sC+,ส่งเเล้ว
750419144,19/12/2565 0:00,19.sCCC,ส่งเเล้ว
750929545,5/8/2565 0:00,18.sB+,ส่งเเล้ว
750748648,19/10/2565 0:00,17.sBB,ส่งเเล้ว
750771281,5/9/2565 0:00,17.sBB,ส่งเเล้ว
680034907,15/7/2565 0:00,18.sB+,ส่งเเล้ว
750797871,1/11/2565 0:00,9.C+,ส่งเเล้ว
750803774,3/2/2565 0:00,5.BB,ส่งเเล้ว
750961045,15/9/2565,6.B+,ส่งเเล้ว
750930488,23/11/2566 0:00,18.sB+,ส่งเเล้ว
750851563,24/1/2565 0:00,20.sCC,ส่งเเล้ว
750851567,24/1/2565 0:00,20.sCC,ส่งเเล้ว
750901574,23/3/2565,17.sBB,ส่งเเล้ว
670005427,23/5/2565,16.sBBB,ส่งเเล้ว
750853013,23/5/2565,16.sBBB,ส่งเเล้ว
750950520,29/4/2565,15.sA+,ส่งเเล้ว
750798475,6/9/2565 0:00,16.sBBB,ส่งเเล้ว
750952944,5/7/2565 0:00,19.sCCC,ส่งเเล้ว
750013796,23/11/2566 0:00,17.sBB,ส่งเเล้ว
750864548,6/9/2565 0:00,16.sBBB,ส่งเเล้ว
750721551,29/9/2565 0:00,17.sBB,ส่งเเล้ว
750582778,25/11/2565 0:00,16.sBBB,ส่งเเล้ว
750962047,14/9/2565 0:00,18.sB+,ส่งเเล้ว
750962051,14/9/2565 0:00,17.sBB,ส่งเเล้ว
750920754,26/10/2565 0:00,18.sB+,ส่งเเล้ว
750917848,4/10/2565 0:00,20.sCC,ส่งเเล้ว
750769764,243200,10.DDD,ส่งเเล้ว
750394788,26/7/2565,8.CC,ส่งเเล้ว
730016502,6/6/2565 0:00,6.B+,ส่งเเล้ว
750346699,29/4/2565,9.C+,ส่งเเล้ว
750800923,242921,3.A+,ส่งเเล้ว
750346149,242891,8.CC,ส่งเเล้ว
380003509,242891,9.C+,ส่งเเล้ว
nan,27/6/2565,4.BBB,ส่งเเล้ว
750956610,8/4/2565 0:00,4.BBB,ส่งเเล้ว
750810015,2/11/2565 0:00,4.BBB,ส่งเเล้ว
630010083,243226,8.CC,ส่งเเล้ว
550005314,27/10/2565,5.BB,ส่งเเล้ว
750845133,27/10/2565,4.BBB,ส่งเเล้ว
750716560,9/7/2565 0:00,9.C+,ส่งเเล้ว
750722644,25/5/2565,10.DDD,ส่งเเล้ว
730046386,2/11/2565 0:00,10.DDD,ส่งเเล้ว
750662105,20/5/2565,10.DDD,ส่งเเล้ว
680026953,5/10/2565 0:00,9.C+,ส่งเเล้ว
750804849,243045,6.B+,ส่งเเล้ว
750823818,17/3/2565,6.B+,ส่งเเล้ว
750762025,243136,8.CC,ส่งเเล้ว
730007522,242930,6.B+,ส่งเเล้ว
750602275,242930,5.BB,ส่งเเล้ว
750696767,27/10/2565,8.CC,ส่งเเล้ว
750909091,26/4/2565,5.BB,ส่งเเล้ว
680008224,30/11/2565,7.CCC,ส่งเเล้ว
730012564,11/9/2565 0:00,6.B+,ส่งเเล้ว
750382531,25/11/2565,4.BBB,ส่งเเล้ว
750810643,15/6/2565,6.B+,ส่งเเล้ว
750847917,28/12/2565,17.sBB,ส่งเเล้ว
750479968,21/12/2565,17.sBB,ส่งเเล้ว
I630400,19/12/2565,17.sBB,ส่งเเล้ว
I630400,28/12/2565,6.B+,ส่งเเล้ว
750804022,21/12/2565,17.sBB,ส่งเเล้ว
550005097,26/12/2565,17.sBB,ส่งเเล้ว
750480852,26/12/2565,17.sBB,ส่งเเล้ว
710001992,12/8/2565 0:00,19.sCCC,ส่งเเล้ว
740001222,24/11/2565,15.sA+,ส่งเเล้ว
730006879,4/8/2565 0:00,16.sBBB,ส่งเเล้ว
490000217,27/5/2565,16.sBBB,ส่งเเล้ว
750709169,18/7/2565,20.sCC,ส่งเเล้ว
730013487,28/12/2565,17.sBB,ส่งเเล้ว
530001708,15/8/2565,6.B+,ส่งเเล้ว
730023103,30/12/2565,17.sBB,ส่งเเล้ว
550001975,1/12/2565 0:00,17.sBB,ส่งเเล้ว
590000929,27/12/2565,17.sBB,ส่งเเล้ว
730003994,26/4/2565,15.sA+,ส่งเเล้ว
750848189,15/12/2565,18.sB+,ส่งเเล้ว
750483399,28/12/2565,17.sBB,ส่งเเล้ว
750555144,27/12/2565,16.sBBB,ส่งเเล้ว
750670453,4/5/2565 0:00,17.sBB,ส่งเเล้ว
750622105,4/5/2565 0:00,18.sB+,ส่งเเล้ว
750141494,4/5/2565 0:00,18.sB+,ส่งเเล้ว
310003929,26/12/2565,20.sCC,ส่งเเล้ว
310001504,11/10/2565 0:00,16.sBBB,ส่งเเล้ว
630003100,18/8/2565,19.sCCC,ส่งเเล้ว
750709134,27/12/2565,18.sB+,ส่งเเล้ว
750848904,26/12/2565,21.sC+,ส่งเเล้ว
750896969,19/12/2565,17.sBB,ส่งเเล้ว
730002463,18/8/2565,16.sBBB,ส่งเเล้ว
730003802,11/1/2565 0:00,17.sBB,ส่งเเล้ว
750930482,11/11/2565 0:00,17.sBB,ส่งเเล้ว
75061547,25/4/2565,15.sA+,ส่งเเล้ว
520000209,23/6/2565,sBB,ส่งเเล้ว
530003567,31/5/2565,16.sBBB,ส่งเเล้ว
540001870,10/3/2565 0:00,sBBB,ส่งเเล้ว
580002785,28/11/2565,18.sB+,ส่งเเล้ว
610003675,2/12/2565 0:00,sBB,ส่งเเล้ว
620001637,23/1/2565 0:00,sBB,ส่งเเล้ว
670000829,11/9/2565 0:00,sA+,ส่งเเล้ว
680002732,20/7/2565 0:00,sBBB,ส่งเเล้ว
680021729,5/7/2565 0:00,18.sB+,ส่งเเล้ว
680033126,15/8/2565,16.sBBB,ส่งเเล้ว
510000449,29/5/2565,15.sA+,ส่งเเล้ว
610001370,22/12/2565,1.AAA,ส่งเเล้ว
670000672,15/11/2565,16.sBBB,ส่งเเล้ว
670003662,28/4/2565,15.sA+,ส่งเเล้ว
670004422,19/9/2565,19.sCCC,ส่งเเล้ว
670008348,14/11/2565,18.sB+,ส่งเเล้ว
680001413,20/1/2565,18.sB+,ส่งเเล้ว
710001308,5/10/2565 0:00,sCCC,ส่งเเล้ว
750896232,21/10/2564,18.sB+,ส่งเเล้ว
730035980,21/6/2565,18.sB+,ส่งเเล้ว
750097208,22/5/2565,16.sBBB,ส่งเเล้ว
750936579,27/4/2565,19.sCCC,ส่งเเล้ว
750552285,30/6/2565,15.sA+,ส่งเเล้ว
750946902,30/5/2565,15.sA+,ส่งเเล้ว
750265163,13/6/2565,18.sB+,ส่งเเล้ว
750949263,30/6/2565,17.sBB,ส่งเเล้ว
750951312,30/6/2565,19.sCCC,ส่งเเล้ว
-,28/6/2565,18.sB+,ส่งเเล้ว
680011918,30/6/1966,16.sBBB,ส่งเเล้ว
740001150,7/4/2565 0:00,17.sBB,ส่งเเล้ว
610001199,15/8/2565,15.sA+,ส่งเเล้ว
630002489,16/8/2565,15.sA+,ส่งเเล้ว
730002320,26/7/2565,15.sA+,ส่งเเล้ว
610005293,23/8/2565,15.sA+,ส่งเเล้ว
730010101,26/7/2565,17.sBB,ส่งเเล้ว
610002728,26/7/2565,17.sBB,ส่งเเล้ว
680003180,26/7/2565,15.sA+,ส่งเเล้ว
750092730,1/3/2565 0:00,16.sBBB,ส่งเเล้ว
710810544,242958,22.sDDD,ส่งเเล้ว
750145996,21/9/2565,17.sBB,ส่งเเล้ว
730003443,9/9/2565 0:00,16.sBBB,ส่งเเล้ว
610007017,26/9/2565,16.sBBB,ส่งเเล้ว
520001452,23/9/2565,sBB,ส่งเเล้ว
750750210,9/9/2565 0:00,18.sB+,ส่งเเล้ว
630004087,14/11/2565,16.sBBB,ส่งเเล้ว
620001113,10/5/2565 0:00,16.sBBB,ส่งเเล้ว
750926754,30/9/2565,16.sBBB,ส่งเเล้ว
610000734,11/2/2565 0:00,17.sBB,ส่งเเล้ว
750559514,11/2/2565 0:00,17.sBB,ส่งเเล้ว
680014762,15/9/2565,18.sB+,ส่งเเล้ว
490001111,10/11/2565 0:00,sBB,ส่งเเล้ว
680033160,10/5/2565 0:00,sA+,ส่งเเล้ว
750202663,10/5/2565 0:00,15.sA+,ส่งเเล้ว
750750811,10/10/2565 0:00,sBB,ส่งเเล้ว
710001194,20/10/2565,sBB,ส่งเเล้ว
730007144,28/3/2565,16.sBBB,ส่งเเล้ว
530000715,12/6/2565 0:00,16.sBBB,ส่งเเล้ว
730004426,11/1/2565 0:00,16.sBBB,ส่งเเล้ว
680032910,30/11/2565,16.sBBB,ส่งเเล้ว
750186222,4/7/2565 0:00,17.sBB,ส่งเเล้ว
480001799,19/1/2565,16.sBBB,ส่งเเล้ว
750853073,5/6/2565 0:00,17.sBB,ส่งเเล้ว
310011120,3/10/2565 0:00,16.sBBB,ส่งเเล้ว
750241764,3/2/2565 0:00,19.sCCC,ส่งเเล้ว
480000397,12/2/2565 0:00,17.sBB,ส่งเเล้ว
750657591,31/3/2565,16.sBBB,ส่งเเล้ว
750662824,21/11/2565,18.sB+,ส่งเเล้ว
750662824,22/11/2565,18.sB+,ส่งเเล้ว
570000177,29/11/2565,17.sBB,ส่งเเล้ว
730011853,21/5/2565,16.sBBB,ส่งเเล้ว
730014840,25/4/2565,17.sBB,ส่งเเล้ว
680001860,7/1/2565 0:00,3.A+,ส่งเเล้ว
730013157,29/6/2565,3.A+,ส่งเเล้ว
620001012,27/6/2565,3.A+,ส่งเเล้ว
730035980,17/6/2565,3.A+,ส่งเเล้ว
360004272,25/1/2565,15.sA+,ส่งเเล้ว
560000141,12/8/2565 0:00,15.sA+,ส่งเเล้ว
360001906,12/8/2564 0:00,15.sA+,ส่งเเล้ว
750055943,13/12/2564,17.sBB,ส่งเเล้ว
